id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID091863,12.9550704,77.5854906,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL78628,CAR,,"[""NO PARKING""]",[113],2024-04-07 22:55:46+00:00,,2024-04-07 23:26:46.854862+00,FKDEV00171,FKUSR00171,28.0,City Market,False,BTP192 - Urvashi Theater,,,,,,
FKID091864,12.9224685,77.6224087,"Madiwala Market Street, FSL Quarters, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",FKN00GL59154,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 19:32:46+00:00,,2024-04-07 23:27:42.120314+00,FKDEV01914,FKUSR01783,9.0,Madiwala,False,BTP137 - Madiwala Traffic PS Junction,,,,,,
FKID091865,12.955225,77.5856606,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL78629,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 23:22:46+00:00,,2024-04-08 01:18:15.157811+00,FKDEV00612,FKUSR00225,32.0,Wilson Garden,False,BTP192 - Urvashi Theater,,,,,,
FKID091866,12.9382587,77.5798871,"RV Road, Cauvery Circle, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL64058,CAR,,"[""NO PARKING""]",[113],2024-04-07 22:04:46+00:00,,2024-04-07 22:18:25.891083+00,FKDEV00416,FKUSR00412,7.0,Basavanagudi,False,"BTP186 - 9th Cross, 4th Main, Jayanagar",,,,,,
FKID091867,12.9550611,77.5855015,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL78630,CAR,,"[""NO PARKING""]",[113],2024-04-07 22:55:46+00:00,,2024-04-07 23:26:47.874138+00,FKDEV00171,FKUSR00171,28.0,City Market,False,BTP192 - Urvashi Theater,,,,,,
FKID091870,12.9550669,77.5855435,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL78633,CAR,,"[""NO PARKING""]",[113],2024-04-07 22:56:46+00:00,,2024-04-07 23:26:50.417888+00,FKDEV00171,FKUSR00171,28.0,City Market,False,BTP192 - Urvashi Theater,,,,,,
FKID091872,12.9224828,77.6224719,"Madiwala Market Street, FSL Quarters, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",FKN00GL78635,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 19:32:46+00:00,,2024-04-07 23:26:50.869937+00,FKDEV01914,FKUSR01783,9.0,Madiwala,False,BTP137 - Madiwala Traffic PS Junction,,,,,,
FKID091875,12.9593723,77.5777307,"Kalasipalyam Main Road, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78638,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 20:58:46+00:00,,2024-04-07 21:18:17.43055+00,FKDEV00703,FKUSR00677,28.0,City Market,False,BTP104 - Medical College Circle,,,,,,
FKID091876,12.9224676,77.6224102,"Madiwala Market Street, FSL Quarters, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",FKN00GL78639,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-07 19:33:46+00:00,,2024-04-07 23:28:04.524196+00,FKDEV01914,FKUSR01783,9.0,Madiwala,False,BTP137 - Madiwala Traffic PS Junction,,,,,,
FKID091877,12.9643284,77.5767785,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78640,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 21:04:46+00:00,,2024-04-07 23:28:07.943686+00,FKDEV00786,FKUSR00218,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID091878,12.9229089,77.623245,"Madiwala Market Street, FSL Quarters, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",FKN00GL78641,GOODS AUTO,,"[""NO PARKING""]",[113],2024-04-07 19:28:46+00:00,,2024-04-07 21:18:24.402362+00,FKDEV01914,FKUSR01783,9.0,Madiwala,False,BTP137 - Madiwala Traffic PS Junction,,,,,,
FKID091880,12.9553758,77.5856875,"Lalbagh Main Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL78643,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 21:54:46+00:00,,2024-04-07 22:18:32.350059+00,FKDEV00329,FKUSR00328,32.0,Wilson Garden,False,BTP192 - Urvashi Theater,,,,,,
FKID091884,12.96342,77.5839367,"Sunkalpet Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78646,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 01:18:46+00:00,,2024-04-08 01:20:11.027147+00,FKDEV00664,FKUSR00642,12.0,Halasuru Gate,False,"BTP080 - NR Road, SP Road Junction",,,,,,
FKID091895,12.9769517,77.5707499,"Rao Bahadur DGT Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL78654,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-07 21:12:46+00:00,,2024-04-07 21:18:43.973502+00,FKDEV01721,FKUSR01615,27.0,Chamarajpet,False,BTP048 - Shanthala Junction,,,,,,
FKID091898,12.9382168,77.5799071,"RV Road, Cauvery Circle, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL23282,CAR,,"[""NO PARKING""]",[113],2024-04-07 22:05:46+00:00,,2024-04-07 22:18:44.450486+00,FKDEV00416,FKUSR00412,7.0,Basavanagudi,False,"BTP186 - 9th Cross, 4th Main, Jayanagar",,,,,,
FKID091899,12.9224084,77.6223133,"Madiwala Market Street, FSL Quarters, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",FKN00GL78656,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 19:33:46+00:00,,2024-04-07 23:28:28.224973+00,FKDEV01914,FKUSR01783,9.0,Madiwala,False,BTP137 - Madiwala Traffic PS Junction,,,,,,
FKID091901,12.9382386,77.5798993,"RV Road, Cauvery Circle, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL78658,CAR,,"[""NO PARKING""]",[113],2024-04-07 22:04:46+00:00,,2024-04-07 22:19:00.353988+00,FKDEV00416,FKUSR00412,7.0,Basavanagudi,False,"BTP186 - 9th Cross, 4th Main, Jayanagar",,,,,,
FKID091903,12.9556132,77.5856315,"H Siddiah Road, Dr Sri Shantaveera Swami Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL78660,CAR,,"[""NO PARKING""]",[113],2024-04-07 21:54:46+00:00,,2024-04-07 22:19:00.728588+00,FKDEV00329,FKUSR00328,28.0,City Market,False,BTP192 - Urvashi Theater,,,,,,
FKID091904,13.0080641,77.6956919,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL78661,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-04-07 18:12:46+00:00,,2024-04-07 18:25:41.297957+00,FKDEV00544,FKUSR00532,15.0,K.R. Pura,False,No Junction,,,,,,
FKID091905,12.9436866,77.5737213,,FKN00GL78662,CAR,,"[""NO PARKING""]",[113],2024-04-08 01:14:46+00:00,,2024-04-08 01:21:14.872494+00,FKDEV00155,FKUSR00155,7.0,Basavanagudi,False,BTP108 - Tagore Park Junction,,,,,,
FKID091909,13.0080641,77.6956919,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL78665,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-04-07 18:12:46+00:00,,2024-04-07 18:26:05.177017+00,FKDEV00544,FKUSR00532,15.0,K.R. Pura,False,No Junction,,,,,,
FKID091917,13.0080641,77.6956919,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL78670,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-04-07 18:13:46+00:00,,2024-04-07 18:26:27.137227+00,FKDEV00544,FKUSR00532,15.0,K.R. Pura,False,No Junction,,,,,,
FKID091922,13.0712271,77.5879733,"Sahakar Nagar Road, Fortuna Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL26896,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 03:16:46+00:00,,2024-04-08 03:18:31.046099+00,FKDEV00021,FKUSR00021,,Kodigehalli,False,No Junction,,,,,,
FKID091929,12.944203,77.5733729,"Rathana Vilas Road, Babasahebara Palya, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL78679,CAR,,"[""NO PARKING""]",[113],2024-04-08 01:14:46+00:00,,2024-04-08 01:21:16.351757+00,FKDEV00155,FKUSR00155,7.0,Basavanagudi,False,BTP108 - Tagore Park Junction,,,,,,
FKID091939,13.0080471,77.6955478,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL45556,PASSENGER AUTO,,"[""WRONG PARKING"",""DEFECTIVE NUMBER PLATE""]","[112,116]",2024-04-07 18:16:46+00:00,,2024-04-07 18:27:04.94675+00,FKDEV00544,FKUSR00532,15.0,K.R. Pura,False,No Junction,,,,,,
FKID091945,12.9442459,77.5732244,"Rathana Vilas Road, Babasahebara Palya, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",FKN00GL78689,CAR,,"[""NO PARKING""]",[113],2024-04-08 01:15:46+00:00,,2024-04-08 01:21:17.874178+00,FKDEV00155,FKUSR00155,7.0,Basavanagudi,False,BTP108 - Tagore Park Junction,,,,,,
FKID091946,13.0712271,77.5879733,"Sahakar Nagar Road, Fortuna Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL78690,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 03:16:46+00:00,,2024-04-08 03:18:31.952997+00,FKDEV00021,FKUSR00021,,Kodigehalli,False,No Junction,,,,,,
FKID091952,12.9224088,77.6223374,"Madiwala Market Street, FSL Quarters, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",FKN00GL78696,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 19:33:46+00:00,,2024-04-07 23:28:53.536405+00,FKDEV01914,FKUSR01783,9.0,Madiwala,False,BTP137 - Madiwala Traffic PS Junction,,,,,,
FKID091953,12.9752532,77.5756128,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL78697,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-08 02:49:46+00:00,,2024-04-08 03:13:56.23141+00,FKDEV00267,FKUSR00266,3.0,Upparpet,False,BTP040 - Elite Junction,,,,,,
FKID091955,13.0354793,77.5891073,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",FKN00GL78698,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-08 02:22:46+00:00,,2024-04-08 02:23:27.843018+00,FKDEV00112,FKUSR00113,18.0,Hebbala,False,No Junction,,,,,,
FKID091956,12.9786597,77.575164,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL78699,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-08 02:20:46+00:00,,2024-04-08 02:49:38.887047+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID091964,12.9787385,77.5751583,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL78707,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 02:20:46+00:00,,2024-04-08 02:49:40.741051+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID091965,12.9753839,77.5757387,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL78708,SCOOTER,,"[""NO PARKING""]",[113],2024-04-08 03:08:46+00:00,,2024-04-08 03:13:58.998108+00,FKDEV00267,FKUSR00266,3.0,Upparpet,False,BTP040 - Elite Junction,,,,,,
FKID092075,12.9930311,77.5531359,"P&T Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL1243,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 22:08:46+00:00,,2024-04-07 22:19:57.029177+00,FKDEV00077,FKUSR00077,6.0,Rajajinagar,False,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",,,,,,
FKID092118,12.978742,77.5751547,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL78823,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 02:20:46+00:00,,2024-04-08 02:49:41.604422+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID092123,12.9643288,77.5767807,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78825,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 21:05:46+00:00,,2024-04-07 23:29:06.064812+00,FKDEV00786,FKUSR00218,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID092124,12.9788026,77.5751336,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL78826,CAR,,"[""WRONG PARKING""]",[112],2024-04-08 02:20:46+00:00,,2024-04-08 02:49:42.397287+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID092132,12.9788906,77.5750347,"SK Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL78831,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-04-08 02:33:46+00:00,,2024-04-08 02:49:43.771372+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID092210,12.9788341,77.5750927,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL78886,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-07 22:49:46+00:00,,2024-04-07 23:29:15.445237+00,FKDEV00906,FKUSR00869,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID092212,12.9224041,77.6223348,"Madiwala Market Street, FSL Quarters, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",FKN00GL78888,SCOOTER,,"[""NO PARKING""]",[113],2024-04-07 19:33:46+00:00,,2024-04-07 23:29:15.645446+00,FKDEV01914,FKUSR01783,9.0,Madiwala,False,BTP137 - Madiwala Traffic PS Junction,,,,,,
FKID092258,13.0082584,77.6956811,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL78920,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-04-07 18:36:46+00:00,,2024-04-07 18:49:08.7287+00,FKDEV00544,FKUSR00532,15.0,K.R. Pura,False,No Junction,,,,,,
FKID092280,13.0080936,77.6963506,"Devasandra Main Road, Nanjamma Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL78940,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 18:48:46+00:00,,2024-04-07 18:50:58.128182+00,FKDEV00174,FKUSR00174,15.0,K.R. Pura,False,No Junction,,,,,,
FKID092298,12.9643954,77.5762336,"BGS Flyover, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78956,LGV,,"[""WRONG PARKING""]",[112],2024-04-07 17:08:46+00:00,,2024-04-07 18:51:28.615152+00,FKDEV00151,FKUSR00151,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID092299,12.96353,77.57658,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78957,CAR,,"[""NO PARKING""]",[113],2024-04-07 17:09:46+00:00,,2024-04-07 18:51:30.027523+00,FKDEV00151,FKUSR00151,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID092300,12.9637006,77.576631,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78958,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 17:09:46+00:00,,2024-04-07 18:51:30.928475+00,FKDEV00151,FKUSR00151,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID092301,12.9637006,77.576631,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78959,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 17:10:46+00:00,,2024-04-07 18:51:31.884064+00,FKDEV00151,FKUSR00151,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID092302,12.992988,77.5527194,"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL9599,GOODS AUTO,,"[""WRONG PARKING""]",[112],2024-04-07 22:09:46+00:00,,2024-04-07 22:20:18.776311+00,FKDEV00077,FKUSR00077,6.0,Rajajinagar,False,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",,,,,,
FKID092315,12.963712,77.5765954,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78971,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 17:10:46+00:00,,2024-04-07 18:51:33.008361+00,FKDEV00151,FKUSR00151,24.0,V.V.Puram (C.Pet),False,BTP082 - KR Market Junction,,,,,,
FKID092316,12.9769517,77.5707499,"Rao Bahadur DGT Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL78972,CAR,,"[""NO PARKING""]",[113],2024-04-07 21:11:46+00:00,,2024-04-07 21:19:58.317322+00,FKDEV01721,FKUSR01615,27.0,Chamarajpet,False,BTP048 - Shanthala Junction,,,,,,
FKID092317,12.9788208,77.5750402,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL78973,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 02:33:46+00:00,,2024-04-08 02:49:46.210834+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID092319,12.9641,77.5768066,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78975,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 17:49:46+00:00,,2024-04-07 18:51:33.808826+00,FKDEV00151,FKUSR00151,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID092320,12.9769517,77.5707499,"Rao Bahadur DGT Road, Majestic Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL78976,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-04-07 21:12:46+00:00,,2024-04-07 21:19:59.353101+00,FKDEV01721,FKUSR01615,27.0,Chamarajpet,False,BTP048 - Shanthala Junction,,,,,,
FKID092325,12.9642967,77.5767133,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78981,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-07 17:50:46+00:00,,2024-04-07 18:51:34.63564+00,FKDEV00151,FKUSR00151,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID092329,12.9636008,77.5767072,"KR Main Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL78983,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-07 18:10:46+00:00,,2024-04-07 18:51:35.952498+00,FKDEV00151,FKUSR00151,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID092361,12.972441,77.6197189,"Old Madras Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL78559,CAR,,"[""NO PARKING""]",[113],2024-04-07 23:19:46+00:00,,2024-04-07 23:29:49.053374+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID092362,12.9786597,77.575164,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL79008,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-08 02:48:46+00:00,,2024-04-08 02:49:47.080755+00,FKDEV00599,FKUSR00299,3.0,Upparpet,False,BTP057 - Anand Rao Junction,,,,,,
FKID092363,12.8924198,77.6375774,"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL79009,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2024-04-07 20:41:46+00:00,,2024-04-07 21:20:36.471209+00,FKDEV00121,FKUSR00122,44.0,Hulimavu,False,No Junction,,,,,,
FKID092364,12.9733189,77.6201289,"Murphy Road, 1 MG Road Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL79010,CAR,,"[""NO PARKING""]",[113],2024-04-07 23:19:46+00:00,,2024-04-07 23:29:49.711565+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID092365,12.9733189,77.6201289,"Murphy Road, 1 MG Road Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL79011,CAR,,"[""NO PARKING""]",[113],2024-04-07 23:19:46+00:00,,2024-04-07 23:29:50.34946+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID092370,12.8879567,77.6403917,"7 Mile Hosur Road, SNN Estates, Chikka Begur Gate, Begur, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL79016,SCHOOL VEHICLE,,"[""WRONG PARKING""]",[112],2024-04-07 20:49:46+00:00,,2024-04-07 21:20:37.606464+00,FKDEV00121,FKUSR00122,44.0,Hulimavu,False,No Junction,,,,,,
FKID092371,12.9750763,77.620162,"Murphy Road, 1 MG Road Mall, Someshwarpura, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL79017,CAR,,"[""NO PARKING""]",[113],2024-04-07 23:19:46+00:00,,2024-04-07 23:29:50.988727+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID092395,13.0080936,77.6963506,"Devasandra Main Road, Nanjamma Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL6777,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 18:47:46+00:00,,2024-04-07 18:51:43.276514+00,FKDEV00174,FKUSR00174,15.0,K.R. Pura,False,No Junction,,,,,,
FKID092403,12.9750763,77.620162,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL33678,CAR,,"[""NO PARKING""]",[113],2024-04-07 23:20:46+00:00,,2024-04-07 23:29:52.299017+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID092411,12.9750763,77.620162,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL79054,CAR,,"[""NO PARKING""]",[113],2024-04-07 23:20:46+00:00,,2024-04-07 23:29:52.885703+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID092412,12.9750763,77.620162,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL79055,CAR,,"[""NO PARKING""]",[113],2024-04-07 23:20:46+00:00,,2024-04-07 23:29:53.540598+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID092417,12.9752152,77.62014,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL79059,CAR,,"[""NO PARKING""]",[113],2024-04-07 23:20:46+00:00,,2024-04-07 23:29:54.266046+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID092421,12.88751,77.6406183,"3rd Cross Road, Polisappa Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL79063,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 20:49:46+00:00,,2024-04-07 21:20:39.995624+00,FKDEV00121,FKUSR00122,44.0,Hulimavu,False,No Junction,,,,,,
FKID092422,12.9752152,77.62014,"Murphy Road, Begum Mahal Junction, Halasuru, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL33303,CAR,,"[""NO PARKING""]",[113],2024-04-07 23:20:46+00:00,,2024-04-07 23:29:55.52273+00,FKDEV00568,FKUSR02131,17.0,Halasur,False,No Junction,,,,,,
FKID092423,12.8874833,77.6406433,"3rd Cross Road, Polisappa Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL79064,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 20:50:46+00:00,,2024-04-07 21:20:40.61956+00,FKDEV00121,FKUSR00122,44.0,Hulimavu,False,No Junction,,,,,,
FKID092425,12.9928086,77.5526698,"17th Main Road, KPTCL Quarters, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL58684,TEMPO,,"[""WRONG PARKING""]",[112],2024-04-07 22:09:46+00:00,,2024-04-07 22:20:40.365716+00,FKDEV00077,FKUSR00077,6.0,Rajajinagar,False,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",,,,,,
FKID092426,12.8865283,77.6412383,"Hosur Road, Polisappa Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL60363,LORRY/GOODS VEHICLE,,"[""WRONG PARKING""]",[112],2024-04-07 20:54:46+00:00,,2024-04-07 21:20:42.355279+00,FKDEV00121,FKUSR00122,44.0,Hulimavu,False,No Junction,,,,,,
FKID092432,13.0080303,77.6956266,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL79071,SCOOTER,,"[""PARKING IN A MAIN ROAD"",""WRONG PARKING""]","[107,112]",2024-04-07 18:51:46+00:00,,2024-04-07 18:53:27.413755+00,FKDEV00174,FKUSR00174,15.0,K.R. Pura,False,No Junction,,,,,,
FKID092455,12.9642967,77.5767133,"Mysore Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL79091,SCOOTER,,"[""WRONG PARKING""]",[112],2024-04-07 17:50:46+00:00,,2024-04-07 18:53:49.949827+00,FKDEV00151,FKUSR00151,28.0,City Market,False,BTP082 - KR Market Junction,,,,,,
FKID092456,12.884545,77.6421033,"1st Main Road, Ramaiah Reddy Layout, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)",FKN00GL79092,CAR,,"[""WRONG PARKING""]",[112],2024-04-07 20:55:46+00:00,,2024-04-07 21:20:43.311071+00,FKDEV00121,FKUSR00122,44.0,Hulimavu,False,No Junction,,,,,,
